name,href
Fabio Carvalho,https://www.futwiz.com/en/fifa23/player/fabio-carvalho/22586
William Pacho,https://www.futwiz.com/en/fifa23/player/william-pacho/22534
Phillip Lahm,https://www.futwiz.com/en/fifa23/player/phillip-lahm/21644
Xavi,https://www.futwiz.com/en/fifa23/player/xavi/1344
Pierre Kalulu,https://www.futwiz.com/en/fifa23/player/pierre-kalulu/22569
Eric Cantona,https://www.futwiz.com/en/fifa23/player/eric-cantona/1346
Darwin Nunez,https://www.futwiz.com/en/fifa23/player/darwin-nunez/22572
Tiago Djalo,https://www.futwiz.com/en/fifa23/player/tiago-djalo/22571
Nuno Mendes,https://www.futwiz.com/en/fifa23/player/nuno-mendes/22306
Gabriel Martinelli,https://www.futwiz.com/en/fifa23/player/gabriel-martinelli/21808
Josko Gvardiol,https://www.futwiz.com/en/fifa23/player/josko-gvardiol/22491
Eduardo Camavinga,https://www.futwiz.com/en/fifa23/player/eduardo-camavinga/22514
Bruno Guimaraes,https://www.futwiz.com/en/fifa23/player/bruno-guimaraes/21810
Garrincha,https://www.futwiz.com/en/fifa23/player/garrincha/19149
Oliver Antman,https://www.futwiz.com/en/fifa23/player/oliver-antman/22646
Carlos Alberto Torres,https://www.futwiz.com/en/fifa23/player/carlos-alberto-torres/1397
Bukayo Saka,https://www.futwiz.com/en/fifa23/player/bukayo-saka/21809
Dusan Vlahovic,https://www.futwiz.com/en/fifa23/player/dusan-vlahovic/22536
Ivan Jaime,https://www.futwiz.com/en/fifa23/player/ivan-jaime/22638
Thiago Almada,https://www.futwiz.com/en/fifa23/player/thiago-almada/22282
Xavi Simons,https://www.futwiz.com/en/fifa23/player/xavi-simons/21767
Rodrygo,https://www.futwiz.com/en/fifa23/player/rodrygo/21768
Bradley Danger,https://www.futwiz.com/en/fifa23/player/bradley-danger/22625
Mehdi Taremi,https://www.futwiz.com/en/fifa23/player/mehdi-taremi/22377
Jules Kounde,https://www.futwiz.com/en/fifa23/player/jules-kounde/22267
Youcef Atal,https://www.futwiz.com/en/fifa23/player/youcef-atal/22568
Ruben Dias,https://www.futwiz.com/en/fifa23/player/ruben-dias/21350
Bremer,https://www.futwiz.com/en/fifa23/player/bremer/22346
Galeno,https://www.futwiz.com/en/fifa23/player/galeno/22605
Jonathan Clauss,https://www.futwiz.com/en/fifa23/player/jonathan-clauss/22305
Federico Valverde,https://www.futwiz.com/en/fifa23/player/federico-valverde/22265
Juan Foyth,https://www.futwiz.com/en/fifa23/player/juan-foyth/22538
Martin Terrier,https://www.futwiz.com/en/fifa23/player/martin-terrier/22582
Owen Wijndal,https://www.futwiz.com/en/fifa23/player/owen-wijndal/22639
Matteo Guendouzi,https://www.futwiz.com/en/fifa23/player/matteo-guendouzi/22478
Federico Chiesa,https://www.futwiz.com/en/fifa23/player/federico-chiesa/22391
Ibrahim Sangare,https://www.futwiz.com/en/fifa23/player/ibrahim-sangare/22647
Alphonso Davies,https://www.futwiz.com/en/fifa23/player/alphonso-davies/22533
Rodri,https://www.futwiz.com/en/fifa23/player/rodri/22620
Kylian Mbappe,https://www.futwiz.com/en/fifa23/player/kylian-mbappe/19065
Kylian Mbappe,https://www.futwiz.com/en/fifa23/player/kylian-mbappe/21458
Donyell Malen,https://www.futwiz.com/en/fifa23/player/donyell-malen/22570
Gonzalo Montiel,https://www.futwiz.com/en/fifa23/player/gonzalo-montiel/22327
Renato Sanches,https://www.futwiz.com/en/fifa23/player/renato-sanches/22537
Tobias Lauritsen,https://www.futwiz.com/en/fifa23/player/tobias-lauritsen/22520
Gabriel Jesus,https://www.futwiz.com/en/fifa23/player/gabriel-jesus/21770
Jeremiah St. Juste,https://www.futwiz.com/en/fifa23/player/jeremiah-st.-juste/22601
George Best,https://www.futwiz.com/en/fifa23/player/george-best/1398
Marcos Llorente,https://www.futwiz.com/en/fifa23/player/marcos-llorente/22269
Nicolas Pepe,https://www.futwiz.com/en/fifa23/player/nicolas-pepe/22504
Merino,https://www.futwiz.com/en/fifa23/player/merino/22266
Amahl Pellegrino,https://www.futwiz.com/en/fifa23/player/amahl-pellegrino/22406
Vanja Milinkovic-Savic,https://www.futwiz.com/en/fifa23/player/vanja-milinkovic-savic/22479
Robin Gosens,https://www.futwiz.com/en/fifa23/player/robin-gosens/22599
Laurent Blanc,https://www.futwiz.com/en/fifa23/player/laurent-blanc/21693
Enner Valencia,https://www.futwiz.com/en/fifa23/player/enner-valencia/22317
Bernardo Silva,https://www.futwiz.com/en/fifa23/player/bernardo-silva/21494
Nabil Fekir,https://www.futwiz.com/en/fifa23/player/nabil-fekir/22535
Alexander Sorloth,https://www.futwiz.com/en/fifa23/player/alexander-sorloth/22462
Inaki Williams,https://www.futwiz.com/en/fifa23/player/inaki-williams/22640
Aleksandar Mitrovic,https://www.futwiz.com/en/fifa23/player/aleksandar-mitrovic/22445
Ruud Gullit,https://www.futwiz.com/en/fifa23/player/ruud-gullit/1396
Kingsley Coman,https://www.futwiz.com/en/fifa23/player/kingsley-coman/21769
Anderson Talisca,https://www.futwiz.com/en/fifa23/player/anderson-talisca/22244
Paul Ebere Onuachu,https://www.futwiz.com/en/fifa23/player/paul-ebere-onuachu/22516
Julian Brandt,https://www.futwiz.com/en/fifa23/player/julian-brandt/22229
Timo Werner,https://www.futwiz.com/en/fifa23/player/timo-werner/22539
Mohamed Salah,https://www.futwiz.com/en/fifa23/player/mohamed-salah/21322
Mohamed Salah,https://www.futwiz.com/en/fifa23/player/mohamed-salah/19393
Sadio Mane,https://www.futwiz.com/en/fifa23/player/sadio-mane/19498
Serge Gnabry,https://www.futwiz.com/en/fifa23/player/serge-gnabry/22242
Brice Samba,https://www.futwiz.com/en/fifa23/player/brice-samba/22307
Emiliano Martinez,https://www.futwiz.com/en/fifa23/player/emiliano-martinez/22484
Roberto Firmino,https://www.futwiz.com/en/fifa23/player/roberto-firmino/22401
Wilfried Zaha,https://www.futwiz.com/en/fifa23/player/wilfried-zaha/22477
Tim Ream,https://www.futwiz.com/en/fifa23/player/tim-ream/22553
Kevin De Bruyne,https://www.futwiz.com/en/fifa23/player/kevin-de-bruyne/20630
Kevin De Bruyne,https://www.futwiz.com/en/fifa23/player/kevin-de-bruyne/19250
Marco van Basten,https://www.futwiz.com/en/fifa23/player/marco-van-basten/1348
Lothar Matthaus,https://www.futwiz.com/en/fifa23/player/lothar-matthaus/1394
Eusebio,https://www.futwiz.com/en/fifa23/player/eusebio/1343
Marco Reus,https://www.futwiz.com/en/fifa23/player/marco-reus/22228
Wojciech Szczesny,https://www.futwiz.com/en/fifa23/player/wojciech-szczesny/22347
Angel Di Maria,https://www.futwiz.com/en/fifa23/player/angel-di-maria/22345
Olivier Giroud,https://www.futwiz.com/en/fifa23/player/olivier-giroud/22476
Axel Witsel,https://www.futwiz.com/en/fifa23/player/axel-witsel/22584
Mesut Ozil,https://www.futwiz.com/en/fifa23/player/mesut-ozil/21659
Claudio Bravo,https://www.futwiz.com/en/fifa23/player/claudio-bravo/22486
Gareth Bale,https://www.futwiz.com/en/fifa23/player/gareth-bale/19457
Joselu,https://www.futwiz.com/en/fifa23/player/joselu/22591
Abedi Pele,https://www.futwiz.com/en/fifa23/player/abedi-pele/21275
Jean-Pierre Papin,https://www.futwiz.com/en/fifa23/player/jean-pierre-papin/21349
Franco Baresi,https://www.futwiz.com/en/fifa23/player/franco-baresi/1395
Hugo Sanchez,https://www.futwiz.com/en/fifa23/player/hugo-sanchez/19452
Karim Benzema,https://www.futwiz.com/en/fifa23/player/karim-benzema/21822
Guillermo Ochoa,https://www.futwiz.com/en/fifa23/player/guillermo-ochoa/22485
Kaka,https://www.futwiz.com/en/fifa23/player/kaka/21560
Raul,https://www.futwiz.com/en/fifa23/player/raul/21705
Miroslav Klose,https://www.futwiz.com/en/fifa23/player/miroslav-klose/21643
Andrea Pirlo,https://www.futwiz.com/en/fifa23/player/andrea-pirlo/19442
Patrick Kluivert,https://www.futwiz.com/en/fifa23/player/patrick-kluivert/21559
Casillas,https://www.futwiz.com/en/fifa23/player/casillas/21645
Frank Lampard,https://www.futwiz.com/en/fifa23/player/frank-lampard/21692
Rivaldo,https://www.futwiz.com/en/fifa23/player/rivaldo/21513
Dennis Bergkamp,https://www.futwiz.com/en/fifa23/player/dennis-bergkamp/21642
Michael Ballack,https://www.futwiz.com/en/fifa23/player/michael-ballack/22512
Michael Ballack,https://www.futwiz.com/en/fifa23/player/michael-ballack/22513
Thierry Henry,https://www.futwiz.com/en/fifa23/player/thierry-henry/1347
Patrick Vieira,https://www.futwiz.com/en/fifa23/player/patrick-vieira/21694
Gianluigi Buffon,https://www.futwiz.com/en/fifa23/player/gianluigi-buffon/22492
Roberto Baggio,https://www.futwiz.com/en/fifa23/player/roberto-baggio/1345
Javier Zanetti,https://www.futwiz.com/en/fifa23/player/javier-zanetti/19443
Roy Keane,https://www.futwiz.com/en/fifa23/player/roy-keane/21646
Jairzinho,https://www.futwiz.com/en/fifa23/player/jairzinho/168
Gerd Muller,https://www.futwiz.com/en/fifa23/player/gerd-muller/170
Diego Forlan,https://www.futwiz.com/en/fifa23/player/diego-forlan/21695
Wayne Rooney,https://www.futwiz.com/en/fifa23/player/wayne-rooney/21562
Cafu,https://www.futwiz.com/en/fifa23/player/cafu/19079
Gabri Veiga,https://www.futwiz.com/en/fifa23/player/gabri-veiga/22273
Jamal Musiala,https://www.futwiz.com/en/fifa23/player/jamal-musiala/20538
Phillip Lahm,https://www.futwiz.com/en/fifa23/player/phillip-lahm/21647
Ferenc Puskas,https://www.futwiz.com/en/fifa23/player/ferenc-puskas/1127
Kaoru Mitoma,https://www.futwiz.com/en/fifa23/player/kaoru-mitoma/21814
Samuel Eto'o,https://www.futwiz.com/en/fifa23/player/samuel-etoo/1391
Juan Roman Riquelme,https://www.futwiz.com/en/fifa23/player/juan-roman-riquelme/22481
Ronald Araujo,https://www.futwiz.com/en/fifa23/player/ronald-araujo/21771
Jeremie Frimpong,https://www.futwiz.com/en/fifa23/player/jeremie-frimpong/22241
Joao Pedro,https://www.futwiz.com/en/fifa23/player/joao-pedro/21844
Karim Adeyemi,https://www.futwiz.com/en/fifa23/player/karim-adeyemi/22488
Ian Rush,https://www.futwiz.com/en/fifa23/player/ian-rush/21496
Kenny Dalglish,https://www.futwiz.com/en/fifa23/player/kenny-dalglish/1385
Garrincha,https://www.futwiz.com/en/fifa23/player/garrincha/1128
Edmond Tapsoba,https://www.futwiz.com/en/fifa23/player/edmond-tapsoba/22518
Enzo Fernandez,https://www.futwiz.com/en/fifa23/player/enzo-fernandez/22541
Julian Alvarez,https://www.futwiz.com/en/fifa23/player/julian-alvarez/20056
William Saliba,https://www.futwiz.com/en/fifa23/player/william-saliba/21815
Ferran Torres,https://www.futwiz.com/en/fifa23/player/ferran-torres/22573
Sandro Tonali,https://www.futwiz.com/en/fifa23/player/sandro-tonali/22350
Youcef Atal,https://www.futwiz.com/en/fifa23/player/youcef-atal/22575
Vinicius Junior,https://www.futwiz.com/en/fifa23/player/vinicius-junior/21561
Randal Kolo Muani,https://www.futwiz.com/en/fifa23/player/randal-kolo-muani/22230
Nathan Tella,https://www.futwiz.com/en/fifa23/player/nathan-tella/21843
Kai Havertz,https://www.futwiz.com/en/fifa23/player/kai-havertz/21823
Gregor Kobel,https://www.futwiz.com/en/fifa23/player/gregor-kobel/22233
Houssem Aouar,https://www.futwiz.com/en/fifa23/player/houssem-aouar/22330
Alphonso Davies,https://www.futwiz.com/en/fifa23/player/alphonso-davies/22231
Lucas Paqueta,https://www.futwiz.com/en/fifa23/player/lucas-paqueta/22332
Alexander Isak,https://www.futwiz.com/en/fifa23/player/alexander-isak/21280
Riccardo Orsolini,https://www.futwiz.com/en/fifa23/player/riccardo-orsolini/22448
Raphinha,https://www.futwiz.com/en/fifa23/player/raphinha/22271
Nahuel Molina,https://www.futwiz.com/en/fifa23/player/nahuel-molina/22270
Fikayo Tomori,https://www.futwiz.com/en/fifa23/player/fikayo-tomori/22349
Caio Henrique,https://www.futwiz.com/en/fifa23/player/caio-henrique/22576
Christopher Nkunku,https://www.futwiz.com/en/fifa23/player/christopher-nkunku/19028
Kylian Mbappe,https://www.futwiz.com/en/fifa23/player/kylian-mbappe/19496
Kylian Mbappe,https://www.futwiz.com/en/fifa23/player/kylian-mbappe/17527
Javi Galan,https://www.futwiz.com/en/fifa23/player/javi-galan/22272
Tammy Abraham,https://www.futwiz.com/en/fifa23/player/tammy-abraham/21733
Renato Sanches,https://www.futwiz.com/en/fifa23/player/renato-sanches/22310
Oleksandr Zinchenko,https://www.futwiz.com/en/fifa23/player/oleksandr-zinchenko/21813
Ismael Bennacer,https://www.futwiz.com/en/fifa23/player/ismael-bennacer/21773
Stephy Mavididi,https://www.futwiz.com/en/fifa23/player/stephy-mavididi/22316
Jonathan Bamba,https://www.futwiz.com/en/fifa23/player/jonathan-bamba/22461
Gian Marco Ferrari,https://www.futwiz.com/en/fifa23/player/gian-marco-ferrari/22604
Diogo Jota,https://www.futwiz.com/en/fifa23/player/diogo-jota/21355
Nicolo Barella,https://www.futwiz.com/en/fifa23/player/nicolo-barella/20608
Karl Toko Ekambi,https://www.futwiz.com/en/fifa23/player/karl-toko-ekambi/22449
Sergej Milinkovic-Savic,https://www.futwiz.com/en/fifa23/player/sergej-milinkovic-savic/22387
Martin Odegaard,https://www.futwiz.com/en/fifa23/player/martin-odegaard/21811
Corentin Tolisso,https://www.futwiz.com/en/fifa23/player/corentin-tolisso/22487
Bernardo Silva,https://www.futwiz.com/en/fifa23/player/bernardo-silva/17710
Giovanni Di Lorenzo,https://www.futwiz.com/en/fifa23/player/giovanni-di-lorenzo/22348
Nabil Fekir,https://www.futwiz.com/en/fifa23/player/nabil-fekir/22543
Seko Fofana,https://www.futwiz.com/en/fifa23/player/seko-fofana/22309
Andrew Robertson,https://www.futwiz.com/en/fifa23/player/andrew-robertson/21772
N'Golo Kante,https://www.futwiz.com/en/fifa23/player/ngolo-kante/21528
Joaquin Correa,https://www.futwiz.com/en/fifa23/player/joaquin-correa/22356
Gary Lineker,https://www.futwiz.com/en/fifa23/player/gary-lineker/1335
Alisson,https://www.futwiz.com/en/fifa23/player/alisson/21857
Joao Mario,https://www.futwiz.com/en/fifa23/player/joao-mario/22379
Aymeric Laporte,https://www.futwiz.com/en/fifa23/player/aymeric-laporte/22218
Vincenzo Grifo,https://www.futwiz.com/en/fifa23/player/vincenzo-grifo/22253
Moussa Dembele,https://www.futwiz.com/en/fifa23/player/moussa-dembele/22515
Grimaldo,https://www.futwiz.com/en/fifa23/player/grimaldo/22378
Craig Goodwin,https://www.futwiz.com/en/fifa23/player/craig-goodwin/22407
Leon Goretzka,https://www.futwiz.com/en/fifa23/player/leon-goretzka/20605
Mohamed Salah,https://www.futwiz.com/en/fifa23/player/mohamed-salah/17554
Mohamed Salah,https://www.futwiz.com/en/fifa23/player/mohamed-salah/17621
Sadio Mane,https://www.futwiz.com/en/fifa23/player/sadio-mane/17316
Sadio Mane,https://www.futwiz.com/en/fifa23/player/sadio-mane/19095
Jonas Hector,https://www.futwiz.com/en/fifa23/player/jonas-hector/22418
Teji Savanier,https://www.futwiz.com/en/fifa23/player/teji-savanier/22550
Niclas Fullkrug,https://www.futwiz.com/en/fifa23/player/niclas-fullkrug/22232
Raul Jimenez,https://www.futwiz.com/en/fifa23/player/raul-jimenez/22574
Virgil van Dijk,https://www.futwiz.com/en/fifa23/player/virgil-van-dijk/19112
Raheem Sterling,https://www.futwiz.com/en/fifa23/player/raheem-sterling/22540
Harry Kane,https://www.futwiz.com/en/fifa23/player/harry-kane/19499
Mauro Icardi,https://www.futwiz.com/en/fifa23/player/mauro-icardi/22318
Casemiro,https://www.futwiz.com/en/fifa23/player/casemiro/21297
Dusan Tadic,https://www.futwiz.com/en/fifa23/player/dusan-tadic/21774
David Alaba,https://www.futwiz.com/en/fifa23/player/david-alaba/20606
Jesus Corona,https://www.futwiz.com/en/fifa23/player/jesus-corona/22542
Kevin De Bruyne,https://www.futwiz.com/en/fifa23/player/kevin-de-bruyne/17264
Romelu Lukaku,https://www.futwiz.com/en/fifa23/player/romelu-lukaku/22351
David Ginola,https://www.futwiz.com/en/fifa23/player/david-ginola/21276
Emilio Butragueno,https://www.futwiz.com/en/fifa23/player/emilio-butragueno/1390
Lothar Matthaus,https://www.futwiz.com/en/fifa23/player/lothar-matthaus/19150
Peter Schmeichel,https://www.futwiz.com/en/fifa23/player/peter-schmeichel/1336
Eusebio,https://www.futwiz.com/en/fifa23/player/eusebio/19080
Johan Cruyff,https://www.futwiz.com/en/fifa23/player/johan-cruyff/19081
Bobby Moore,https://www.futwiz.com/en/fifa23/player/bobby-moore/1341
Robert Lewandowski,https://www.futwiz.com/en/fifa23/player/robert-lewandowski/17607
Robert Lewandowski,https://www.futwiz.com/en/fifa23/player/robert-lewandowski/21611
Ilkay Gundogan,https://www.futwiz.com/en/fifa23/player/ilkay-gundogan/21734
Kieran Trippier,https://www.futwiz.com/en/fifa23/player/kieran-trippier/21812
Fabio Borini,https://www.futwiz.com/en/fifa23/player/fabio-borini/22319
Moussa Sissoko,https://www.futwiz.com/en/fifa23/player/moussa-sissoko/22308
Carlos Vela,https://www.futwiz.com/en/fifa23/player/carlos-vela/22283
Ronald Koeman,https://www.futwiz.com/en/fifa23/player/ronald-koeman/21497
Hugo Sanchez,https://www.futwiz.com/en/fifa23/player/hugo-sanchez/1392
Karim Benzema,https://www.futwiz.com/en/fifa23/player/karim-benzema/19292
Karim Benzema,https://www.futwiz.com/en/fifa23/player/karim-benzema/21612
Thiago Silva,https://www.futwiz.com/en/fifa23/player/thiago-silva/22390
Fernando Hierro,https://www.futwiz.com/en/fifa23/player/fernando-hierro/22446
Fernando Hierro,https://www.futwiz.com/en/fifa23/player/fernando-hierro/22447
Lionel Messi,https://www.futwiz.com/en/fifa23/player/lionel-messi/21246
Lionel Messi,https://www.futwiz.com/en/fifa23/player/lionel-messi/17497
Jesus Navas,https://www.futwiz.com/en/fifa23/player/jesus-navas/21761
James Milner,https://www.futwiz.com/en/fifa23/player/james-milner/22400
Edwin van der Sar,https://www.futwiz.com/en/fifa23/player/edwin-van-der-sar/19468
Raul,https://www.futwiz.com/en/fifa23/player/raul/1389
Xabi Alonso,https://www.futwiz.com/en/fifa23/player/xabi-alonso/19511
Pepe Reina,https://www.futwiz.com/en/fifa23/player/pepe-reina/22480
Cristiano Ronaldo,https://www.futwiz.com/en/fifa23/player/cristiano-ronaldo/21527
Puyol,https://www.futwiz.com/en/fifa23/player/puyol/1386
Ruud van Nistelrooy,https://www.futwiz.com/en/fifa23/player/ruud-van-nistelrooy/1383
Andrea Pirlo,https://www.futwiz.com/en/fifa23/player/andrea-pirlo/1338
Juan Sebastian Veron,https://www.futwiz.com/en/fifa23/player/juan-sebastian-veron/21563
Rio Ferdinand,https://www.futwiz.com/en/fifa23/player/rio-ferdinand/21648
Fernando Morientes,https://www.futwiz.com/en/fifa23/player/fernando-morientes/21348
Luis Figo,https://www.futwiz.com/en/fifa23/player/luis-figo/1384
Casillas,https://www.futwiz.com/en/fifa23/player/casillas/1113
Hristo Stoichkov,https://www.futwiz.com/en/fifa23/player/hristo-stoichkov/1339
Rivaldo,https://www.futwiz.com/en/fifa23/player/rivaldo/1387
Gennaro Gattuso,https://www.futwiz.com/en/fifa23/player/gennaro-gattuso/21576
Dennis Bergkamp,https://www.futwiz.com/en/fifa23/player/dennis-bergkamp/1342
Claude Makelele,https://www.futwiz.com/en/fifa23/player/claude-makelele/19469
Robert Pires,https://www.futwiz.com/en/fifa23/player/robert-pires/19445
Fabio Cannavaro,https://www.futwiz.com/en/fifa23/player/fabio-cannavaro/1334
Marcel Desailly,https://www.futwiz.com/en/fifa23/player/marcel-desailly/21564
Roberto Baggio,https://www.futwiz.com/en/fifa23/player/roberto-baggio/19111
Paolo Maldini,https://www.futwiz.com/en/fifa23/player/paolo-maldini/1126
Alessandro Nesta,https://www.futwiz.com/en/fifa23/player/alessandro-nesta/1393
Alessandro Del Piero,https://www.futwiz.com/en/fifa23/player/alessandro-del-piero/1340
Javier Zanetti,https://www.futwiz.com/en/fifa23/player/javier-zanetti/1337
Roberto Carlos,https://www.futwiz.com/en/fifa23/player/roberto-carlos/21649
Sol Campbell,https://www.futwiz.com/en/fifa23/player/sol-campbell/22506
